Area_Code,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,yield
24,1998,1020,1670,21.32,56681
24,1999,1020,1670,20.53,69777
24,2000,1020,1670,20.66,62102
24,2001,1020,1670,20.9,66667
24,2002,1020,1670,21.55,62500
24,2004,1020,1670,20.79,61181
24,2005,1020,1670,21.97,62104
24,2006,1020,1670,21.05,54946
24,2007,1020,1670,20.87,61511
24,2008,1020,1670,20.66,99387
24,2009,1020,1670,20.76,56991
24,2010,1020,1670,21.34,63118
24,2011,1020,1670,20.88,63068
24,2012,1020,1670,20.8,68135
24,2013,1020,1670,20.14,65435
25,1990,657,5727,21.19,58211
25,1991,657,6753,20.95,58912
25,1992,657,3303,21.93,50893
25,1993,657,1716,20.88,57708
25,1994,657,1664,20.64,54649
25,1995,657,2599,21.57,50360
25,1996,657,2538,20.7,54999
25,1997,657,2762,20.63,56000
25,1998,657,2883,21.3,55000
25,1999,657,2918.18,20.44,55000
25,2000,657,2953.36,20.28,54000
25,2001,657,2988.54,20.86,53000
25,2002,657,3023.72,21.08,50000
25,2004,657,3094.08,20.31,35000
25,2005,657,3129.26,21.49,35000
25,2006,657,3164.45,20.7,36000
25,2007,657,3199.63,20.75,29998
25,2008,657,3234.81,20.68,30097
25,2009,657,3269.99,20.52,30000
25,2010,657,3305.17,21.17,27681
25,2011,657,3340.35,20.78,26274
25,2012,657,3375.53,20.52,24420
25,2013,657,2550.07,19.76,22888
